"","dropoffTaxiZone","pickupTaxiZone","vendorID","pickupTime","dropoffTime","passengerCount","tripDistance","paymentType","fareAmount","extraFees","mtaTax","tipAmount","tollAmount","improvementSurcharge","totalAmount","congestionSurcharge","tipPercentage","pickupTimeChunk","dropoffTimeChunk","percentagePopulationAbove65_Pickup","percentagePopulationInPoverty_Pickup","percentageHispanic_Pickup","percentageWhite_Pickup","percentageAfricanAmerican_Pickup","percentageAsian_Pickup","percentageOther_Pickup","percentagePopulationAbove65_Dropoff","percentagePopulationInPoverty_Dropoff","percentageHispanic_Dropoff","percentageWhite_Dropoff","percentageAfricanAmerican_Dropoff","percentageAsian_Dropoff","percentageOther_Dropoff","tipQuality"
"44552",236,170,2,"07/24/2021 01:10:05 AM","07/24/2021 01:18:00 AM",1,2.94,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",15.5,13.6,9.2,62.5,4.6,19.8,3.9,30.7,4.3,6.7,83.3,0.7,6.5,2.7,1
"4130",48,162,2,"07/24/2021 12:26:42 AM","07/24/2021 12:35:32 AM",1,1.46,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,13.3,22,21.1,52.8,5.5,17.5,3.2,0
"54067",256,90,1,"07/24/2021 12:28:31 AM","07/24/2021 12:49:38 AM",2,4.8,1,18,3,0.5,4.35,0,0.3,26.15,2.5,0.19954128440367,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,7.4,32.5,32.5,54.3,3,7,3.2,0
"4847",50,234,2,"07/24/2021 02:06:56 AM","07/24/2021 02:16:45 AM",1,2.77,1,10,0.5,0.5,1.5,0,0.3,15.3,2.5,0.108695652173913,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,13.3,22,21.1,52.8,5.5,17.5,3.2,0
"53100",249,79,1,"07/24/2021 03:00:35 AM","07/24/2021 03:08:41 AM",1,1.1,1,7.5,3,0.5,1,0,0.3,12.3,2.5,0.0884955752212389,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",10.7,17.4,12.4,64.9,6.7,13.7,2.3,16.4,8.4,6,80,2.1,8.5,3.4,0
"19589",141,263,2,"07/24/2021 02:23:51 AM","07/24/2021 02:25:43 AM",1,0.48,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",17.3,8.7,10.7,75,2.5,9.4,2.4,17.5,5.8,10.7,70,3.2,13.5,2.6,1
"46615",237,79,2,"07/24/2021 12:09:36 AM","07/24/2021 12:20:37 AM",1,3.29,1,11.5,0.5,0.5,2.5,0,0.3,17.8,2.5,0.163398692810458,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",10.7,17.4,12.4,64.9,6.7,13.7,2.3,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"513",7,237,2,"07/24/2021 12:26:18 AM","07/24/2021 12:39:18 AM",1,3.41,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",30.7,4.3,6.7,83.3,0.7,6.5,2.7,13,16.7,26.4,50.3,3.6,16.7,3,0
"40386",231,79,2,"07/24/2021 02:24:23 AM","07/24/2021 02:34:32 AM",1,1.67,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",10.7,17.4,12.4,64.9,6.7,13.7,2.3,13.3,14.4,6.3,66.2,2.2,21.5,3.8,1
"10738",80,209,2,"07/24/2021 02:23:44 AM","07/24/2021 02:38:11 AM",1,5.13,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5,0.2,"12:00 AM - 3:59 AM","12:00 AM - 3:59 AM",7,17,7.4,66.5,2.4,19.9,3.9,12.6,29.7,29.4,44.3,8.4,15,2.9,1
"1681",33,37,1,"07/24/2021 04:28:31 AM","07/24/2021 04:42:30 AM",1,3.9,1,14.5,0.5,0.5,3.15,0,0.3,18.95,0,0.199367088607595,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",10.6,39.8,50,18.8,24.9,4.1,2.2,14.5,10.6,7.3,72.6,5.8,9.3,5.1,0
"19888",141,233,1,"07/24/2021 07:43:49 AM","07/24/2021 07:48:02 AM",1,1.5,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5,0.198924731182796,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,17.5,5.8,10.7,70,3.2,13.5,2.6,0
"33462",170,186,2,"07/24/2021 05:13:33 AM","07/24/2021 05:18:26 AM",1,1.1,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,15.5,13.6,9.2,62.5,4.6,19.8,3.9,0
"25174",148,107,2,"07/24/2021 07:08:37 AM","07/24/2021 07:17:59 AM",1,2.48,1,10.5,0,0.5,1.5,0,0.3,15.3,2.5,0.108695652173913,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",12.2,6.7,7.7,70.6,3.9,15.4,2.5,21.9,38.8,15.2,18.3,5.3,57.7,3.4,0
"28246",161,233,2,"07/24/2021 05:39:31 AM","07/24/2021 05:43:07 AM",1,0.93,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
"36069",186,249,2,"07/24/2021 07:54:52 AM","07/24/2021 07:58:26 AM",1,1.33,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",16.4,8.4,6,80,2.1,8.5,3.4,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
"6035",68,114,2,"07/24/2021 04:20:27 AM","07/24/2021 04:29:43 AM",1,2.39,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",16.4,8.4,6,80,2.1,8.5,3.4,13.2,11.7,13.9,62.4,5.3,15.6,2.7,1
"2893",48,237,1,"07/24/2021 05:17:25 AM","07/24/2021 05:28:10 AM",1,2.4,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5,0.199300699300699,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",30.7,4.3,6.7,83.3,0.7,6.5,2.7,13.3,22,21.1,52.8,5.5,17.5,3.2,0
"50871",244,230,2,"07/24/2021 05:00:34 AM","07/24/2021 05:14:57 AM",1,7.04,1,21.5,0.5,0.5,6.33,0,0.3,31.63,2.5,0.250197628458498,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,13.3,30,70.8,13.9,10.2,3.6,1.6,1
"45667",236,236,1,"07/24/2021 06:27:08 AM","07/24/2021 06:29:42 AM",1,0.5,1,4,2.5,0.5,0,0,0.3,7.3,2.5,0,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",30.7,4.3,6.7,83.3,0.7,6.5,2.7,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"1749",36,107,1,"07/24/2021 04:42:40 AM","07/24/2021 05:04:31 AM",1,6.4,1,21.5,3,0.5,5.05,0,0.3,30.35,2.5,0.199604743083004,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",12.2,6.7,7.7,70.6,3.9,15.4,2.5,7.3,31.4,62.1,19.1,10,6.5,2.3,0
"13913",107,148,2,"07/24/2021 04:34:26 AM","07/24/2021 04:41:04 AM",1,1.46,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",21.9,38.8,15.2,18.3,5.3,57.7,3.4,12.2,6.7,7.7,70.6,3.9,15.4,2.5,1
"50758",244,141,2,"07/24/2021 06:12:10 AM","07/24/2021 06:28:12 AM",2,7.07,1,22,0,0.5,1,0,0.3,26.3,2.5,0.0395256916996047,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,13.3,30,70.8,13.9,10.2,3.6,1.6,0
"49306",239,249,2,"07/24/2021 07:59:35 AM","07/24/2021 08:13:50 AM",1,4.08,1,15.5,0,0.5,4.7,0,0.3,23.5,2.5,0.25,"4:00 AM - 7:59 AM","8:00 AM - 11:59 AM",16.4,8.4,6,80,2.1,8.5,3.4,20.3,11.7,16.6,67.3,5.9,7.3,2.8,1
"7497",74,68,2,"07/24/2021 06:36:09 AM","07/24/2021 06:53:13 AM",1,5.74,1,18.5,0,0.5,4.36,0,0.3,26.16,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,12,39.5,47.7,7.8,37.5,4.5,2.4,1
"49262",239,48,2,"07/24/2021 04:46:35 AM","07/24/2021 04:51:23 AM",1,1.63,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",13.3,22,21.1,52.8,5.5,17.5,3.2,20.3,11.7,16.6,67.3,5.9,7.3,2.8,1
"51776",246,79,1,"07/24/2021 04:57:05 AM","07/24/2021 05:10:11 AM",1,3.3,1,12.5,3,0.5,3.25,0,0.3,19.55,2.5,0.199386503067485,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",10.7,17.4,12.4,64.9,6.7,13.7,2.3,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"6929",68,142,1,"07/24/2021 06:47:42 AM","07/24/2021 06:54:51 AM",1,2,1,8,2.5,0.5,2.25,0,0.3,13.55,2.5,0.199115044247788,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",21.1,8.4,10.4,69.4,4.2,13,3,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"50659",243,79,2,"07/24/2021 04:15:18 AM","07/24/2021 04:34:40 AM",1,10.47,1,30.5,0.5,0.5,8.57,0,0.3,42.87,2.5,0.249854227405248,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",10.7,17.4,12.4,64.9,6.7,13.7,2.3,15.6,22.6,64.3,26.8,4.3,2.7,1.9,1
"53091",249,148,2,"07/24/2021 04:17:35 AM","07/24/2021 04:26:04 AM",1,1.29,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5,0.0884955752212389,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",21.9,38.8,15.2,18.3,5.3,57.7,3.4,16.4,8.4,6,80,2.1,8.5,3.4,0
"11302",87,137,2,"07/24/2021 04:31:14 AM","07/24/2021 04:40:08 AM",2,4.83,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",15.5,13.6,9.2,62.5,4.6,19.8,3.9,7,17,7.4,66.5,2.4,19.9,3.9,1
"16988",116,140,1,"07/24/2021 07:35:30 AM","07/24/2021 07:50:43 AM",1,4.9,1,17,2.5,0.5,5.05,0,0.3,25.35,2.5,0.248768472906404,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,10.6,26.1,48.3,18.2,25.8,3.4,4.2,1
"10669",80,48,2,"07/24/2021 05:43:52 AM","07/24/2021 06:07:16 AM",1,6.05,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",13.3,22,21.1,52.8,5.5,17.5,3.2,12.6,29.7,29.4,44.3,8.4,15,2.9,1
"55427",263,262,2,"07/24/2021 07:44:29 AM","07/24/2021 07:47:50 AM",1,0.7,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5,0.2,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",17.3,8.7,10.7,75,2.5,9.4,2.4,17.3,8.7,10.7,75,2.5,9.4,2.4,1
"39002",229,107,2,"07/24/2021 06:20:00 AM","07/24/2021 06:24:50 AM",1,2.06,1,7.5,0,0.5,2.7,0,0.3,13.5,2.5,0.25,"4:00 AM - 7:59 AM","4:00 AM - 7:59 AM",12.2,6.7,7.7,70.6,3.9,15.4,2.5,25,5.2,4.9,75.1,1.4,16.2,2.5,1
"8743",79,68,2,"07/24/2021 11:33:08 AM","07/24/2021 11:47:19 AM",1,2.04,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,10.7,17.4,12.4,64.9,6.7,13.7,2.3,1
"27749",161,234,2,"07/24/2021 11:21:06 AM","07/24/2021 11:31:31 AM",1,1.83,1,9,0,0.5,2.46,0,0.3,14.76,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
"10850",87,90,2,"07/24/2021 10:09:30 AM","07/24/2021 10:29:04 AM",2,5.13,1,19,0,0.5,4.46,0,0.3,26.76,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,7,17,7.4,66.5,2.4,19.9,3.9,0
"32017",166,234,2,"07/24/2021 11:37:45 AM","07/24/2021 12:00:05 PM",1,7.6,1,25,0,0.5,5.66,0,0.3,33.96,2.5,0.2,"8:00 AM - 11:59 AM","12:00 PM - 3:59 PM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,14.7,17,23.2,44.4,13.8,15.5,3.1,1
"42998",234,141,2,"07/24/2021 09:24:53 AM","07/24/2021 09:41:39 AM",1,3.25,1,14,0,0.5,3.46,0,0.3,20.76,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"15351",113,229,2,"07/24/2021 09:55:24 AM","07/24/2021 10:09:07 AM",1,2.88,1,12,0,0.5,3.06,0,0.3,18.36,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,16.4,8.4,6,80,2.1,8.5,3.4,1
"11675",88,163,2,"07/24/2021 11:19:43 AM","07/24/2021 11:57:06 AM",1,6.7,1,28,0,0.5,6.26,0,0.3,37.56,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,7,17,7.4,66.5,2.4,19.9,3.9,0
"26335",158,246,2,"07/24/2021 09:37:24 AM","07/24/2021 09:41:23 AM",1,0.78,1,5,0,0.5,1.66,0,0.3,9.96,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,16.4,8.4,6,80,2.1,8.5,3.4,0
"48239",238,239,1,"07/24/2021 08:34:30 AM","07/24/2021 08:36:03 AM",1,0.6,1,4,2.5,0.5,1.45,0,0.3,8.75,2.5,0.198630136986301,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"3337",48,162,1,"07/24/2021 10:43:28 AM","07/24/2021 10:51:28 AM",1,1,1,7,2.5,0.5,2.05,0,0.3,12.35,2.5,0.199029126213592,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,13.3,22,21.1,52.8,5.5,17.5,3.2,0
"13289",100,239,1,"07/24/2021 09:27:16 AM","07/24/2021 09:38:32 AM",1,2.7,1,11.5,2.5,0.5,2.95,0,0.3,17.75,2.5,0.199324324324324,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
"42923",234,238,1,"07/24/2021 11:07:42 AM","07/24/2021 11:28:30 AM",1,4.3,1,17,2.5,0.5,4.06,0,0.3,24.36,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"21381",41,140,2,"07/24/2021 11:50:11 AM","07/24/2021 12:03:19 PM",1,3.42,1,12,0,0.5,3.06,0,0.3,18.36,2.5,0.2,"8:00 AM - 11:59 AM","12:00 PM - 3:59 PM",17.5,5.8,10.7,70,3.2,13.5,2.6,10.1,36.2,20.5,21,49.6,5.7,3.2,1
"40585",231,137,1,"07/24/2021 10:54:10 AM","07/24/2021 11:07:12 AM",1,2.7,1,11.5,2.5,0.5,2.95,0,0.3,17.75,2.5,0.199324324324324,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",15.5,13.6,9.2,62.5,4.6,19.8,3.9,13.3,14.4,6.3,66.2,2.2,21.5,3.8,0
"51407",246,107,2,"07/24/2021 08:04:59 AM","07/24/2021 08:20:15 AM",1,1.61,1,10.5,0,0.5,2,0,0.3,15.8,2.5,0.144927536231884,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",12.2,6.7,7.7,70.6,3.9,15.4,2.5,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"44202",236,141,2,"07/24/2021 08:47:39 AM","07/24/2021 08:53:52 AM",6,1.69,1,7,0,0.5,2.58,0,0.3,12.88,2.5,0.250485436893204,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,30.7,4.3,6.7,83.3,0.7,6.5,2.7,1
"48763",238,229,2,"07/24/2021 08:39:16 AM","07/24/2021 08:52:24 AM",1,2.97,1,12,0,0.5,3.82,0,0.3,19.12,2.5,0.249673202614379,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",25,5.2,4.9,75.1,1.4,16.2,2.5,20.3,11.7,16.6,67.3,5.9,7.3,2.8,1
"44551",236,262,1,"07/24/2021 11:19:41 AM","07/24/2021 11:25:24 AM",1,1,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5,0.198924731182796,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",17.3,8.7,10.7,75,2.5,9.4,2.4,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"6566",68,70,2,"07/24/2021 09:22:40 AM","07/24/2021 09:43:52 AM",1,9.27,1,28.5,0,0.5,7.67,6.55,0.3,46.02,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",14.3,17.3,60.7,5.3,21.6,11.1,1.3,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"50554",239,141,2,"07/24/2021 09:31:53 AM","07/24/2021 09:46:37 AM",1,2.45,1,11.5,0,0.5,2.96,0,0.3,17.76,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"7274",68,163,1,"07/24/2021 11:15:26 AM","07/24/2021 11:25:35 AM",1,1.7,1,8.5,2.5,0.5,2,0,0.3,13.8,2.5,0.169491525423729,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"49524",239,143,2,"07/24/2021 09:10:01 AM","07/24/2021 09:14:41 AM",2,0.93,1,5.5,0,0.5,1,0,0.3,9.8,2.5,0.113636363636364,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",21.1,8.4,10.4,69.4,4.2,13,3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
"26263",158,246,1,"07/24/2021 08:59:30 AM","07/24/2021 09:01:51 AM",1,0.7,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5,0.198717948717949,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,16.4,8.4,6,80,2.1,8.5,3.4,0
"45525",236,141,2,"07/24/2021 11:27:03 AM","07/24/2021 11:31:41 AM",1,1.24,1,6,0,0.5,1,0,0.3,10.3,2.5,0.10752688172043,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",17.5,5.8,10.7,70,3.2,13.5,2.6,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"961",13,100,2,"07/24/2021 08:30:55 AM","07/24/2021 08:48:21 AM",4,4.51,1,16.5,0,0.5,3.96,0,0.3,23.76,2.5,0.2,"8:00 AM - 11:59 AM","8:00 AM - 11:59 AM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,7,17,7.4,66.5,2.4,19.9,3.9,0
"38267",229,263,2,"07/24/2021 12:26:58 PM","07/24/2021 12:33:16 PM",1,1.93,1,7.5,0,0.5,2.7,0,0.3,13.5,2.5,0.25,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",17.3,8.7,10.7,75,2.5,9.4,2.4,25,5.2,4.9,75.1,1.4,16.2,2.5,1
"33828",170,232,2,"07/24/2021 12:50:17 PM","07/24/2021 12:57:06 PM",1,2.98,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5,0.2,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",19.7,34,39.4,23.3,11.4,23.6,2.4,15.5,13.6,9.2,62.5,4.6,19.8,3.9,1
"42041",233,107,1,"07/24/2021 01:00:01 PM","07/24/2021 01:04:35 PM",1,1.1,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5,0.198863636363636,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",12.2,6.7,7.7,70.6,3.9,15.4,2.5,25,5.2,4.9,75.1,1.4,16.2,2.5,0
"33016",170,144,2,"07/24/2021 01:41:18 PM","07/24/2021 01:46:12 PM",1,1.6,1,6.5,0,0.5,1.47,0,0.3,11.27,2.5,0.15,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",13.3,14.4,6.3,66.2,2.2,21.5,3.8,15.5,13.6,9.2,62.5,4.6,19.8,3.9,0
"51630",246,234,1,"07/24/2021 02:46:00 PM","07/24/2021 02:52:23 PM",1,1.1,1,6.5,2.5,0.5,1,0,0.3,10.8,2.5,0.102040816326531,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",13.2,11.7,13.9,62.4,5.3,15.6,2.7,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
"567",13,236,2,"07/24/2021 01:59:57 PM","07/24/2021 02:30:13 PM",1,7.96,1,27.5,0,0.5,5,0,0.3,35.8,2.5,0.162337662337662,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",30.7,4.3,6.7,83.3,0.7,6.5,2.7,7,17,7.4,66.5,2.4,19.9,3.9,0
"45734",236,262,2,"07/24/2021 12:11:26 PM","07/24/2021 12:17:36 PM",1,0.93,1,6,0,0.5,1,0,0.3,10.3,2.5,0.10752688172043,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",17.3,8.7,10.7,75,2.5,9.4,2.4,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"26893",158,186,2,"07/24/2021 03:05:06 PM","07/24/2021 03:12:11 PM",1,1.09,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5,0.2,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,16.4,8.4,6,80,2.1,8.5,3.4,0
"19556",141,262,1,"07/24/2021 02:32:31 PM","07/24/2021 02:39:28 PM",1,1.2,1,7,2.5,0.5,1.7,0,0.3,12,2.5,0.16504854368932,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",17.3,8.7,10.7,75,2.5,9.4,2.4,17.5,5.8,10.7,70,3.2,13.5,2.6,0
"38601",229,140,2,"07/24/2021 03:15:27 PM","07/24/2021 03:27:54 PM",1,1.45,1,9.5,0,0.5,1,0,0.3,13.8,2.5,0.078125,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",17.5,5.8,10.7,70,3.2,13.5,2.6,25,5.2,4.9,75.1,1.4,16.2,2.5,0
"31085",164,114,2,"07/24/2021 02:43:55 PM","07/24/2021 02:51:43 PM",1,1.52,1,8,0,0.5,1,0,0.3,12.3,2.5,0.0884955752212389,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",16.4,8.4,6,80,2.1,8.5,3.4,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
"7984",75,88,1,"07/24/2021 03:07:06 PM","07/24/2021 03:27:33 PM",1,8.3,1,25,2.5,0.5,0,0,0.3,28.3,2.5,0,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",7,17,7.4,66.5,2.4,19.9,3.9,14.1,28.4,44,19.7,23.4,11.1,1.8,0
"18002",137,79,2,"07/24/2021 02:33:12 PM","07/24/2021 02:35:51 PM",2,0.65,1,4,0,0.5,1.46,0,0.3,8.76,2.5,0.2,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",10.7,17.4,12.4,64.9,6.7,13.7,2.3,15.5,13.6,9.2,62.5,4.6,19.8,3.9,1
"21789",142,170,2,"07/24/2021 12:55:21 PM","07/24/2021 01:07:55 PM",1,2.23,1,10.5,0,0.5,1.5,0,0.3,15.3,2.5,0.108695652173913,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",15.5,13.6,9.2,62.5,4.6,19.8,3.9,21.1,8.4,10.4,69.4,4.2,13,3,0
"44782",236,164,2,"07/24/2021 12:36:20 PM","07/24/2021 12:47:50 PM",1,3.26,1,11.5,0,0.5,2.96,0,0.3,17.76,2.5,0.2,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",14.4,15.1,9.8,61.5,4.5,20.8,3.3,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
"8160",75,263,1,"07/24/2021 01:12:31 PM","07/24/2021 01:22:29 PM",1,1.3,1,8.5,2.5,0.5,2,0,0.3,13.8,2.5,0.169491525423729,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",17.3,8.7,10.7,75,2.5,9.4,2.4,14.1,28.4,44,19.7,23.4,11.1,1.8,0
"27576",161,237,1,"07/24/2021 12:20:39 PM","07/24/2021 12:24:24 PM",1,1.2,1,5.5,2.5,0.5,1,0,0.3,9.8,2.5,0.113636363636364,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",30.7,4.3,6.7,83.3,0.7,6.5,2.7,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
"12750",97,262,1,"07/24/2021 12:40:33 PM","07/24/2021 01:09:17 PM",2,9.5,1,31,2.5,0.5,8.55,0,0.3,42.85,2.5,0.249271137026239,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",17.3,8.7,10.7,75,2.5,9.4,2.4,11.8,22,17.2,31.2,36.5,9.2,5.9,1
"22972",143,239,2,"07/24/2021 02:02:48 PM","07/24/2021 02:07:06 PM",1,0.38,1,4.5,0,0.5,1.95,0,0.3,9.75,2.5,0.25,"12:00 PM - 3:59 PM","12:00 PM - 3:59 PM",20.3,11.7,16.6,67.3,5.9,7.3,2.8,21.1,8.4,10.4,69.4,4.2,13,3,1
